table_name,column_name,column_value
ipsa_contact,Manager_Email__c, jason.bufford@philips.com
ipsa_contact,pse__Last_Date__c,12/17/30 00:00
ipsa_contact,MP1_Customer_Id__c,MI040
ipsa_contact,ORU__c,VN90
ipsa_contact,Region__c,a0od0000002gYikAAE
ipsa_contact,engagio__EngagementMinutesLast7Days__c,30
ipsa_contact,District__c,龜山區
ipsa_contact,Order_Manager__c,003d000003F9I11AAF
ipsa_contact,Zip_Postal_Code_Local__c, 380058
ipsa_contact,psa_report__Resource_Name__c,龜次郎 山下
ipsa_contact,Additional_Notes__c,"Zahi R. Jurdi, MHSA
Practice Manager
JHCP General Surgery at Foxhall
3301 New Mexico Ave NW / Suite 206
Washington, DC 20016
t. (202) 895 – 1440 ext. 30"
ipsa_contact,Days__c,Tuesday;Wednesday;Thursday
ipsa_contact,Country_for_Outlook__c,Zimbabwe
ipsa_contact,texcellency__DefHC_Record_Changed_Date__c,
ipsa_contact,Market_From_Account__c,UK & Ireland
ipsa_contact,Loyalty_Program_update_date__c,11/10/14 00:00
ipsa_contact,Director__c,003d000002Mr1CPAAZ
ipsa_contact,Marketing_Programs__c,US Conference of Mayors
ipsa_contact,engagio__IntentMinutesLast30Days__c,
ipsa_contact,Scheduled_Utilization_Billable__c,6525
ipsa_contact,pse__Resource_Role__c,Transition Manager
ipsa_contact,pse__Utilization__c,0
ipsa_contact,Contact_Without_Accounts__c,1
ipsa_contact,And__c,IMG-Ultrasound4109-web-04_16_14
ipsa_contact,texcellency__DefHC_HospitalID__c,
ipsa_contact,Member_of_Philips_Advisory_Board__c,Women's Healthcare
ipsa_contact,PSA_Global_Employee_Id__c,SERVICE MAX FSE
ipsa_contact,pse__Default_Cost_Rate__c,107836.72
ipsa_contact,Clinical_Vendor__c,Novasyte
ipsa_contact,Local_Contact_Id__c,WR_14619
ipsa_contact,pse__Practice__c,a3Kd0000001QFTmEAO
ipsa_contact,Language__c,日本語
ipsa_contact,Siebel_External_ID__c,ZL-56V
ipsa_contact,PSA_Manager__c,晓磊 王
ipsa_contact,Manager__c,003d000003I13OzAAJ
ipsa_contact,pse__Scheduled_Utilization__c,6525
ipsa_contact,Country__c,Zimbabwe
ipsa_contact,Contact_Suffix__c,Yeh
ipsa_contact,Contact_External_Id__c,Эрик ГарниковичMP1990
ipsa_contact,engagio__Department__c,株式会社フィリップスジャパン
ipsa_contact,Profession__c,UNASSGN
ipsa_contact,Market__c,UK & Ireland
ipsa_contact,Sector__c,Personal Health
ipsa_contact,Contact_Status__c,InActive
ipsa_contact,Level_of_Influence__c,Medium
ipsa_contact,ConcatenateContact__c,龜次郎山下0297-66-6111
ipsa_contact,Email_Check__c, jkpride@hanmail.net
ipsa_contact,Channel__c,Office Phone
ipsa_contact,CPM_Partner_Code__c, ZZ10044
ipsa_contact,PSA_Country__c,a3Yd00000008esUEAQ
ipsa_contact,Phone_Book_Account__c,
ipsa_contact,Between__c,Late Morning
ipsa_contact,PSA_Cost_Rate__c,10198596
ipsa_contact,pse__Start_Date__c,4/1/24 00:00
ipsa_contact,External_ID__c,fff61b51-4fd6-e811-816d-e0071b6ea5c1
ipsa_contact,Lighting_Market_Segment__c,Undivided
ipsa_contact,Sub_Title__c,XRAY TECHNOLOGIST
ipsa_contact,Logical_System_Name__c,SCITRACE
ipsa_contact,Scheduling_Region__c,US-TC
ipsa_contact,Historical_Utilization_Billable__c,144.43
ipsa_contact,Business_Phone_Extension__c,转呼吸
ipsa_contact,EloquaSubcriptionCheck__c,2
ipsa_contact,pse__Current_Time_Period__c,a3sd0000000HDGYAA4
ipsa_contact,pse__Historical_Utilization__c,151.72
ipsa_contact,Contact__c,1
ipsa_contact,Zone__c,West
ipsa_contact,WM4SF3__WalkMe_Engagement_Score__c,
ipsa_contact,pse__Total_Utilization__c,389.74
ipsa_contact,AP_Relationship__c,"<img src=""/resource/1524235747000/Task_Status_color_RED"" alt=""Red"" border=""0""/>"
ipsa_contact,Referred_By__c,UH Medical Control
ipsa_contact,pse__Invoiced__c,0
ipsa_contact,PSA_Territory__c,a3Yd00000021uK3EAI
ipsa_contact,pse__Utilization_Target__c,85
ipsa_contact,Primary_Title__c,XRAY TECHNOLOGIST
ipsa_contact,Data_Quality_Score__c,100
ipsa_contact,CPM_Manager_User__c,005d0000006VjUrAAK
ipsa_contact,Preferred_Contact_Method__c,Work Email
ipsa_contact,Additional_Address__c,Zero Emerson Place #3C
ipsa_contact,CPM_Cost_Center__c,a386T000006ZD56QAG
ipsa_contact,Business_Group__c,Unallocated;Remaining LE;Domestic Appliances;Personal Care;Li-Home
ipsa_contact,appirio_core__PIN__c,
ipsa_contact,Total_Utilization_Billable__c,213.95
ipsa_contact,County__c,Wyandot County
ipsa_contact,Data_Quality_Description__c,"Missing: Function, Department Category,"
ipsa_contact,pse__Salesforce_User__c,005d0000006VmJIAA0
ipsa_contact,pse__Work_Calendar__c,a48d00000010x7uAAA
ipsa_contact,PSA_Business_Group__c,a3K6T000001wOt9UAE
ipsa_contact,Department_Category__c,放射線診断科
ipsa_contact,Role_of_Influence__c,User/Clinical
ipsa_contact,engagio__EngagementMinutesLast3Months__c,172
ipsa_contact,Since__c,4/1/24 00:00
ipsa_contact,Function__c,麻酔科医
ipsa_contact,pse__Group__c,a386T000005lUUXQA2
ipsa_contact,engagio__Role__c,VP
ipsa_contact,Business_Card_Department_Name__c,麻醉科主任
ipsa_contact,Cost_Center__c,ZA92.AF814
ipsa_contact,Code_1_ID__c,USD47259
ipsa_contact,texcellency__DefHC_LinkedInProfile__c,
ipsa_contact,pse__Region__c,a3Yd00000021uK3EAI
ipsa_contact,texcellency__DefHC_ExecutiveID__c,
ipsa_contact,PSA_Job_Profile__c,Zone Leader
ipsa_contact,Contact_ID__c,C-997053
ipsa_practice_c,pse__Scheduled_Backlog_Calculated_Date__c,
ipsa_practice_c,pse__Pre_Billed__c,730000
ipsa_practice_c,pse__Scheduled_Utilization_Non_Billable_Hrs__c,0
ipsa_practice_c,pse__Utilization_Last_Calculation_Date__c,
ipsa_practice_c,pse__Scheduled_Utilization_Held_Hours__c,0
ipsa_practice_c,pse__Utilization_Over_Full_Time_Period__c,
ipsa_practice_c,pse__Utilization_Last_Updated_By__c,005d0000005nEvjAAE
ipsa_practice_c,pse__Expense_Costs__c,0
ipsa_practice_c,pse__Internal_Costs__c,36091975.02
ipsa_practice_c,pse__Billable_External_Hours__c,57338
ipsa_practice_c,pse__Other_Costs__c,0
ipsa_practice_c,pse__Practice_Head__c,003d000002CmSq3AAF
ipsa_practice_c,pse__Actuals_Last_Update_Date__c,3/19/24 19:00
ipsa_practice_c,pse__Global_Practice__c,a3Kd0000000RaOgEAK
ipsa_practice_c,pse__Parent_Practice__c,a3Kd0000001QFrjEAG
ipsa_practice_c,pse__Utilization__c,0
ipsa_practice_c,pse__Revenue__c,0
ipsa_practice_c,pse__Hierarchy_Depth__c,5
ipsa_practice_c,pse__Planned_Internal_Costs__c,0
ipsa_practice_c,pse__Scheduled_Utilization_Target_Hours__c,0
ipsa_practice_c,pse__Scheduled_Utilization_Credited_Hours__c,0
ipsa_practice_c,pse__Practice_Name_Chain__c,WHC PAS->ULS->Philips Healthcare
ipsa_practice_c,pse__Margin__c,15594272.87
ipsa_practice_c,pse__Plan_Last_Updated_By__c,005d0000005nEvjAAE
ipsa_practice_c,pse__External_Costs__c,56160
ipsa_practice_c,pse__Utilization_Elapsed_Hours__c,
ipsa_practice_c,pse__Scheduled_Utilization__c,0
ipsa_practice_c,pse__Utilization_Period_Start_Date__c,
ipsa_practice_c,pse__Historical_Utilization_Excluded_Hours__c,0
ipsa_practice_c,pse__Backlog_Last_Update_Date__c,8/7/23 15:11
ipsa_practice_c,pse__Expense_Budget__c,500000
ipsa_practice_c,pse__Historical_Utilization_Billable_Hours__c,0
ipsa_practice_c,pse__Internal_Budget__c,12750
ipsa_practice_c,pse__Scheduled_Time__c,0
ipsa_practice_c,pse__Reversed_ID_Chain__c,"a3Kd0000000RaOgEAK,a3Kd0000001QFreEAG,a3Kd0000001QFs3EAG"
ipsa_practice_c,pse__Plan_Last_Update_Date__c,8/7/23 15:11
ipsa_practice_c,pse__Historical_Utilization_Target_Attainment__c,0
ipsa_practice_c,pse__Hist_Sch_Utilization_Excluded_Hours__c,0
ipsa_practice_c,External_ID__c,a2j110000004UWGAA2
ipsa_practice_c,pse__Scheduled_Utilization_Target__c,0
ipsa_practice_c,pse__Bookings__c,85467744.16
ipsa_practice_c,pse__Utilization_Last_Update_Date__c,8/7/23 15:11
ipsa_practice_c,pse__Planned_Utilization__c,0
ipsa_practice_c,pse__Scheduled_Utilization_Excluded_Hours__c,0
ipsa_practice_c,pse__Planned_Margin__c,0
ipsa_practice_c,pse__Current_Time_Period__c,a3s0W000000tFMoQAM
ipsa_practice_c,pse__Unscheduled_Backlog__c,0
ipsa_practice_c,pse__Billed__c,50000
ipsa_practice_c,pse__Default_Work_Calendar__c,
ipsa_practice_c,pse__Utilization_Period_End_Date__c,
ipsa_practice_c,pse__Total_Costs__c,36142640.38
ipsa_practice_c,pse__Historical_Utilization__c,0
ipsa_practice_c,pse__Inactive_Project_Backlog__c,145215893.8
ipsa_practice_c,pse__Historical_Utilization_Calendar_Hours__c,0
ipsa_practice_c,pse__Scheduled_Utilization_Target_Attainment__c,0
ipsa_practice_c,pse__Historical_Utilization_Credited_Hours__c,0
ipsa_practice_c,pse__Hist_Sch_Utilization_Credited_Hours__c,0
ipsa_practice_c,pse__Planned_Bookings__c,0
ipsa_practice_c,pse__Scheduled_Utilization_Calendar_Hours__c,0
ipsa_practice_c,pse__Total_Utilization__c,0
ipsa_practice_c,pse__Invoiced__c,0
ipsa_practice_c,pse__Planned_Billings__c,0
ipsa_practice_c,pse__Scheduled_Milestone__c,0
ipsa_practice_c,pse__Non_Billable_External_Hours__c,777.5
ipsa_practice_c,pse__Scheduled_Backlog_End_Date__c,
ipsa_practice_c,pse__Utilization_Target__c,0
ipsa_practice_c,pse__Pass_Through_Billings__c,0
ipsa_practice_c,pse__Historical_Utilization_Target_Hours__c,0
ipsa_practice_c,pse__Total_Time_Period_Hours__c,
ipsa_practice_c,pse__Historical_Utilization_Non_Billable_Hrs__c,0
ipsa_practice_c,pse__Billings__c,24721391.3
ipsa_practice_c,pse__Utilization_Target_Attainment__c,0
ipsa_practice_c,pse__Hist_Sch_Utilization_Held_Hours__c,0
ipsa_practice_c,pse__Billable_Internal_Hours__c,741720.32
ipsa_practice_c,pse__Planned_Revenue__c,0
ipsa_practice_c,pse__Actuals_Last_Updated_By__c,005d0000005hh8UAAQ
ipsa_practice_c,pse__Backlog_Last_Updated_By__c,005d0000005nEvjAAE
ipsa_practice_c,pse__Current_Time_Period_End_Date__c,12/31/23 00:00
ipsa_practice_c,pse__Excluded_Hours__c,199516.5
ipsa_practice_c,pse__Practice_ID_Chain__c,"a3Kd0000001QFTmEAO,a3K0W000001QG23UAG,a3Kd0000000RaOlEAK,a3Kd0000000RaOgEAK"
ipsa_practice_c,pse__Historical_Utilization_Target__c,0
ipsa_practice_c,pse__Utilization_Target_Hours__c,0
ipsa_practice_c,Practice_Code__c,M86
ipsa_practice_c,pse__Credited_Non_Billable_Internal_Hours__c,206510.17
ipsa_practice_c,pse__Hist_Sch_Utilization_Billable_Hours__c,0
ipsa_practice_c,pse__Non_Billable_Internal_Hours__c,124884.41
ipsa_practice_c,pse__Hist_Sch_Utilization_Non_Billable_Hrs__c,0
ipsa_practice_c,pse__Scheduled_Utilization_Billable_Hours__c,0
ipsa_practice_c,pse__Utilization_Calculation_Date__c,
ipsa_practice_c,pse__Planned_External_Costs__c,0
ipsa_proj_c,Clinical_Zone__c,Workflow Consulting
ipsa_proj_c,SMA_SESContractNumber__c,Waiting for Number
ipsa_proj_c,pse__Billing_Type__c,Time and Materials
ipsa_proj_c,Drawing_Number__c,still review and Fix from FSE
ipsa_proj_c,PSA_Implementation_Readiness_Meeting__c,6/18/24 00:00
ipsa_proj_c,Management_Notes__c,预期2024年才能进场
ipsa_proj_c,pse__Batch_Sequence_Number__c,320394
ipsa_proj_c,pse__Internal_Costs__c,3616735116
ipsa_proj_c,pse__External_Time_Cost__c,0
ipsa_proj_c,Customer_PM_Phone__c, 740-356-7481
ipsa_proj_c,Number_of_Open_MoveOut_Issues_No_Status__c,1
ipsa_proj_c,Current_Equipment__c,Zoll machines
ipsa_proj_c,Profit_Center__c,Y88 - Xper Prod Line
ipsa_proj_c,pse__Schedule_Visual__c,"<img src=""/resource/pse__StatusImages/yellow.png"" alt=""2-Yellow"" border=""0""/>"
ipsa_proj_c,PSA_Program_Phase__c,Planning
ipsa_proj_c,Planned_Margin__c,906
ipsa_proj_c,Philips_Applications_Consultant__c,
ipsa_proj_c,Percentage_Complete_Hrs__c,91075
ipsa_proj_c,PSA_Delivery_Team_Last_Changed_Status__c,"<img src=""/resource/PSA_Stoplights/light_yellow_gif.gif"" alt=""rating"" border=""0""/>"
ipsa_proj_c,SCS_Senior_Director_SCS_Sr_Dir_Mgr__c,003d000001Wwa26AAB
ipsa_proj_c,Guardian_Specialist__c,003d000002vG8xaAAC
ipsa_proj_c,PSA_Delivery_Org_Benefits_Status_Icon__c,"<img src=""/resource/PSA_Stoplights/light_yellow_gif.gif"" alt=""rating"" border=""0""/>"
ipsa_proj_c,PSA_Master_Program_Text__c,トヨタ記念病院LSPプログラム
ipsa_proj_c,PSA_Latest_HTD_Date__c,8/30/31 00:00
ipsa_proj_c,Project_Sales_Orders__c,This replaces OA 6600221972
ipsa_proj_c,PSA_Operational_Last_Changed_Status__c,"<img src=""/resource/PSA_Stoplights/light_yellow_gif.gif"" alt=""rating"" border=""0""/>"
ipsa_proj_c,PSA_Temp_Delivery_Last_Changed_Status__c,Yellow
ipsa_proj_c,PSA_Latest_PLA_Date__c,12/31/35 00:00
ipsa_proj_c,pse__Project_ID__c,PR-320394
ipsa_proj_c,Budget_Status_Notes__c,モニター納期に注意。
ipsa_proj_c,pse__Margin__c,4240000000
ipsa_proj_c,psa_Risk_Moving_to_Month__c,September
ipsa_proj_c,pse__Billing_Eligible_Last_Updated__c,4/1/24 00:00
ipsa_proj_c,Travel_Time__c,300
ipsa_proj_c,PSA_Account_Name__c,龙门县永汉镇中心卫生院
ipsa_proj_c,Opp_Probablity__c,100
ipsa_proj_c,pse__Opportunity_Owner__c,005d0000006Vl4CAAS
ipsa_proj_c,Clinical_Specialist__c,Valerie J. Manon
ipsa_proj_c,PSA_UAT_Planned_Date__c,1/11/36 00:00
ipsa_proj_c,pse__Backlog_Last_Update_Date__c,4/1/24 12:07
ipsa_proj_c,Account_Name__c,龙门县人民医院第一分院 （永汉镇中心卫生院）
ipsa_proj_c,PSA_Latest_UAT_Date__c,1/11/36 00:00
ipsa_proj_c,PSA_TTS_Planned_Date__c,2/25/36 00:00
ipsa_proj_c,PSA_Delivery_Team_Status_Notes__c,The FSE’s are well connected and are respected; Application specialists respond quickly and sufficient to questions/problems raised in the LSP.
ipsa_proj_c,pse__Internal_Budget__c,559980.12
ipsa_proj_c,pse__Billing_Eligible_Timecard_Splits__c,1999
ipsa_proj_c,PSA_Last_Risk_Changed_Status__c,"<img src=""/resource/PSA_Stoplights/light_yellow_gif.gif"" alt=""rating"" border=""0""/>"
ipsa_proj_c,Project_Record_Type__c,Program
ipsa_proj_c,pse__Internal_Time_Cost__c,0
ipsa_proj_c,PSA_State_Province__c,鹿児島県
ipsa_proj_c,PSA_Delivery_Org_Benefits_Status_Notes__c,Ultrasound and HPM have make erroneous shipments causing storage delays.
ipsa_proj_c,Implementation_Complexity__c,Program
ipsa_proj_c,Change_Order_reports__c,https://www.insights.philips.com/cpmreports/sense/app/b492b517-b68b-4282-95c9-2d1f95006bbc
ipsa_proj_c,PSA_Deal_Type__c,Tender-RFP
ipsa_proj_c,PSA_Contract_Number__c,xx-xxxx-xxx
ipsa_proj_c,Revenue_To_Be_Recognized__c,2992864.72
ipsa_proj_c,pse__Bookings__c,915000000
ipsa_proj_c,Billing_Code_reports__c,https://www.insights.philips.com/cpmreports/sense/app/865e8f65-9ffe-4bcf-bc69-e1b7523c70b0
ipsa_proj_c,Sales_Organization__c,ZA91
ipsa_proj_c,pse__Parent_Project__c,a3L6T00000397SGUAY
ipsa_proj_c,Number_Of_Open_CPM_Issues__c,61
ipsa_proj_c,Budget_Status__c,Yellow
ipsa_proj_c,SOW_Final_Available__c,Not Required
ipsa_proj_c,ECR_Specialist__c,0036T00004VH2qoQAD
ipsa_proj_c,pse__Billed__c,94844.06
ipsa_proj_c,Fetal_Specialist__c,003d000000VGfZWAA1
ipsa_proj_c,Sales_Order_Id__c,Warranty
ipsa_proj_c,SWO__c,WO-03032533 - Roland primary &  WO-03032577 - Ray
ipsa_proj_c,Clinical_Project_Scope__c, Phase 2 - Pre-Op/Recovery (Also Called OSCU) with (34) X3 hardwired on the wall. 1 Procedure Room with MX450/X3 with Recorder for Non-Invasive Cardiovascular lab. 
ipsa_proj_c,Golden_Opportunity_ID__c,6008031
ipsa_proj_c,CPM_Power_BI_Report__c,"<a href=""https://app.powerbi.com/groups/me/apps/99b203fc-7685-4540-9df9-9d43f07dd5ef/reports/96318bfc-7d7d-4b77-8ad3-1ae21faa4e73/ReportSection602c16a45e452a812170?ctid=1a407a2d-7675-4d17-8692-b3ac285306e4"" target=""_blank"">Power BI Report</a>"
ipsa_proj_c,PSA_Remote_Work_Hours__c,28977.59
ipsa_proj_c,PSA_Territory__c,a3Yd00000021uK3EAI
ipsa_proj_c,Deleted_Sales_Orders__c,9200098478.010000
ipsa_proj_c,Schedule_Consumed__c,100
ipsa_proj_c,Ship_to_State__c,WY
ipsa_proj_c,pse__Pass_Through_Billings__c,0
ipsa_proj_c,PSA_Current_Program_Status__c,"<img src=""/resource/PSA_Stoplights/light_yellow_gif.gif"" alt=""rating"" border=""0""/>"
ipsa_proj_c,PSA_Temp_Scope_Last_Changed_Status__c,Yellow
ipsa_proj_c,Class_Location__c,Yale York St PICU
ipsa_proj_c,PSA_Budget_Last_Changed_Status__c,"<img src=""/resource/PSA_Stoplights/light_yellow_gif.gif"" alt=""rating"" border=""0""/>"
ipsa_proj_c,psa_Upside_Probability__c,Medium
ipsa_proj_c,pse__Billings__c,4240000000
ipsa_proj_c,Customer_Project_Manager__c,姜亮
ipsa_proj_c,Room__c,X-ray Suite # TBD
ipsa_proj_c,SMA_Contract_Line_Item_Number__c,Mixed
ipsa_proj_c,PSA_Length_of_Program__c,9 Years 9 Months 3 Days
ipsa_proj_c,pse__Services_Billing_Time_Period_Type__c,
ipsa_proj_c,pse__Planned_Hours__c,6000000
ipsa_proj_c,pse__Milestone_Cost__c,0
ipsa_proj_c,PSA_DMSLink__c,"OP 2022/02 - 009826 - RI, Manchester, ELAS Group, HCIS Vue Cloud Services, -18125 (philips.com)"
ipsa_proj_c,PSA_Delivery_Team_Status_Icon__c,"<img src=""/resource/PSA_Stoplights/light_yellow_gif.gif"" alt=""rating"" border=""0""/>"
ipsa_proj_c,Number_of_Open_MoveOut_Issues_App_Rej__c,26
ipsa_proj_c,SOLID_Complexity__c,Integrated
ipsa_proj_c,psa_Upside_Moving_to_Month__c,September
ipsa_proj_c,PSA_PLA_Actual_Date__c,4/1/24 00:00
ipsa_proj_c,pse__Credited_Non_Billable_Internal_Hours__c,567700.94
ipsa_proj_c,Actuals_Last_Recalc_Date__c,
ipsa_proj_c,GTM_Region__c,Wisconsin
ipsa_proj_c,psa_Forecast_Risk_Sales_Orders__c,"6600604904.010000,6600604904.020000"
ipsa_proj_c,Clinical_Co_Lead__c,003d0000030U3WXAA0
ipsa_proj_c,pse__Billable_Expense_Fee_Flat__c,0
ipsa_proj_c,Forecast_Revenue_Date__c,7/31/35 00:00
ipsa_proj_c,pse__Other_Costs__c,0
ipsa_proj_c,pse__Billing_Eligible_Budgets__c,2
ipsa_proj_c,Total_Cost_at_Completion__c,3621273706
ipsa_proj_c,CPM_Legacy_Actual_Migrated_Hours__c,14937.5
ipsa_proj_c,PSA_Temp_Budget_Last_Changed_Status__c,Yellow
ipsa_proj_c,PSA_RFU_Notes__c,Upgrades PROD
ipsa_proj_c,PSA_HTD_Actual_Date__c,4/1/24 00:00
ipsa_proj_c,Number_of_Staff_Attended__c,X3s new to 7ICU and GI.  At the Elbow
ipsa_proj_c,SO_Shipped_to_address__c,
ipsa_proj_c,PSA_Latest_TTS_Date__c,2/25/36 00:00
ipsa_proj_c,pse__Project_Phase__c,Planning
ipsa_proj_c,PSA_City__c,龙岩市
ipsa_proj_c,Workflow_Spec_Available_PLA__c,No Change
ipsa_proj_c,PSA_proj_Country__c,a3Yd00000008esUEAQ
ipsa_proj_c,Revenue_Comments__c,Working with the installation team and Clinical to get this installed in Q3.
ipsa_proj_c,PSA_RFU_Actual_Date__c,4/1/24 00:00
ipsa_proj_c,PSA_RFU_Planned_Date__c,1/1/27 00:00
ipsa_proj_c,pse__Hierarchy_Depth__c,3
ipsa_proj_c,Customer_Satisfaction_Status__c,Yellow
ipsa_proj_c,pse__Notes__c,高雄長庚Azurion 7B1212+B2012-->ISCV Adds 2 workstation
ipsa_proj_c,Project_Status_Icon__c,"<img src=""/resource/PSA_Stoplights/light_yellow_gif.gif"" alt=""rating"" border=""0""/>"
ipsa_proj_c,WBS_ID__c,Warranty
ipsa_proj_c,Project_One_Note__c,Zie management notes
ipsa_proj_c,PSA_Quip_ProgramCharterDocumentURL__c,https://philips.quip.com/zyb4ADjDCb3A
ipsa_proj_c,PSA_Region_Opportunity__c,Zürich
ipsa_proj_c,Id__c,a3Ld0000001YZC5
ipsa_proj_c,PSA_QUIP_ProgramStatusDocumentURL__c,https://philips.quip.com/ZhA1Alxd7Fa8
ipsa_proj_c,Site_Address_Line_1__c,"龙里县人民医院
龙里县金龙西路35号
黔南布依族苗族自治州, Guizhou  551200 CN"
ipsa_proj_c,PSA_Golden_Opportunity_ID__c,"<a href=""/"" target=""_self""> </a>"
ipsa_proj_c,PSA_Latest_GLD_Date__c,2/25/36 00:00
ipsa_proj_c,SCS_Involved_In_Pre_Sales_Comments__c,Yes
ipsa_proj_c,Primary_AC__c,Yogesh Shukla
ipsa_proj_c,PSA_Deal_Complexity_Assessment__c,Medium
ipsa_proj_c,Overhead_Cost_Amount__c,0
ipsa_proj_c,psa_Risk_Category__c,Supply Chain
ipsa_proj_c,pse__Scheduled_Time__c,0
ipsa_proj_c,Project_Status_Start_Date__c,12/31/45 00:00
ipsa_proj_c,PSA_Parent_Program__c,a3L6T00000396WwUAI
ipsa_proj_c,pse__Schedule_Status__c,Yellow
ipsa_proj_c,PSA_Country__c,Zimbabwe
ipsa_proj_c,Incomplete_PA_Reason__c,"Yutthana Sripa,WO-08712949"
ipsa_proj_c,PSA_Modality__c,Ultrasound
ipsa_proj_c,pse__Scope_Visual__c,"<img src=""/resource/pse__StatusImages/yellow.png"" alt=""2-Yellow"" border=""0""/>"
ipsa_proj_c,CPA_Number__c,x3
ipsa_proj_c,pse__Start_Date__c,1/1/35 00:00
ipsa_proj_c,Total_Hours_at_Completion__c,6000000
ipsa_proj_c,PSA_Project_Close_Meeting__c,8/28/24 00:00
ipsa_proj_c,Margin_at_Completion__c,852000
